top,left,date,qtr,time_remaining,result,shot_type,distance_ft,lead,lebron_team_score,opponent_team_score,opponent,team,season,color
323,228,"Nov 26, 2022",2nd Qtr,07:05,TRUE,3,27,FALSE,44,52,SAS,LAL,2023,green
303,333,"Nov 26, 2022",2nd Qtr,06:39,FALSE,3,27,FALSE,44,52,SAS,LAL,2023,red
277,107,"Nov 26, 2022",2nd Qtr,01:46,TRUE,3,26,TRUE,65,62,SAS,LAL,2023,green
57,240,"Nov 26, 2022",2nd Qtr,00:55,TRUE,2,0,TRUE,70,64,SAS,LAL,2023,green
353,179,"Nov 26, 2022",2nd Qtr,00:01,FALSE,3,31,TRUE,70,68,SAS,LAL,2023,red
92,220,"Nov 26, 2022",3rd Qtr,11:04,FALSE,2,4,TRUE,72,68,SAS,LAL,2023,red
95,158,"Nov 26, 2022",3rd Qtr,08:25,FALSE,2,9,TRUE,80,76,SAS,LAL,2023,red
283,62,"Nov 26, 2022",3rd Qtr,07:53,FALSE,3,29,TRUE,80,78,SAS,LAL,2023,red
59,222,"Nov 26, 2022",3rd Qtr,06:40,TRUE,2,2,TRUE,82,78,SAS,LAL,2023,green
313,256,"Nov 26, 2022",3rd Qtr,03:06,TRUE,3,26,TRUE,94,90,SAS,LAL,2023,green
297,346,"Nov 26, 2022",4th Qtr,09:59,TRUE,3,27,TRUE,116,103,SAS,LAL,2023,green
308,235,"Nov 26, 2022",4th Qtr,08:56,TRUE,3,26,TRUE,119,105,SAS,LAL,2023,green
61,212,"Nov 26, 2022",4th Qtr,08:33,TRUE,2,3,TRUE,121,105,SAS,LAL,2023,green
66,246,"Nov 26, 2022",4th Qtr,03:09,TRUE,2,1,TRUE,134,122,SAS,LAL,2023,green
311,252,"Nov 26, 2022",4th Qtr,01:25,FALSE,3,26,TRUE,140,133,SAS,LAL,2023,red
277,219,"Nov 28, 2022",1st Qtr,11:38,TRUE,2,23,TRUE,2,0,IND,LAL,2023,green
293,156,"Nov 28, 2022",1st Qtr,10:36,TRUE,3,26,TRUE,7,0,IND,LAL,2023,green
333,224,"Nov 28, 2022",1st Qtr,09:51,FALSE,3,28,TRUE,7,3,IND,LAL,2023,red
77,472,"Nov 28, 2022",1st Qtr,07:31,TRUE,3,23,TRUE,16,12,IND,LAL,2023,green
83,247,"Nov 28, 2022",1st Qtr,07:00,FALSE,2,3,TRUE,16,12,IND,LAL,2023,red
304,140,"Nov 28, 2022",2nd Qtr,09:27,FALSE,3,27,TRUE,38,34,IND,LAL,2023,red
153,478,"Nov 28, 2022",2nd Qtr,07:52,FALSE,3,26,TRUE,38,36,IND,LAL,2023,red
73,237,"Nov 28, 2022",2nd Qtr,06:47,TRUE,2,2,TRUE,42,39,IND,LAL,2023,green
310,308,"Nov 28, 2022",2nd Qtr,04:19,FALSE,3,27,FALSE,46,47,IND,LAL,2023,red
55,216,"Nov 28, 2022",2nd Qtr,03:33,TRUE,2,2,FALSE,50,50,IND,LAL,2023,green
46,177,"Nov 28, 2022",2nd Qtr,00:53,FALSE,2,6,TRUE,57,54,IND,LAL,2023,red
277,358,"Nov 28, 2022",3rd Qtr,11:25,FALSE,3,25,TRUE,62,56,IND,LAL,2023,red
328,200,"Nov 28, 2022",3rd Qtr,11:03,FALSE,3,28,TRUE,62,58,IND,LAL,2023,red
303,105,"Nov 28, 2022",3rd Qtr,09:48,TRUE,3,28,TRUE,67,61,IND,LAL,2023,green
108,221,"Nov 28, 2022",4th Qtr,09:37,FALSE,2,6,TRUE,101,84,IND,LAL,2023,red
129,379,"Nov 28, 2022",4th Qtr,08:42,FALSE,2,16,TRUE,101,87,IND,LAL,2023,red
70,179,"Nov 28, 2022",4th Qtr,07:45,FALSE,2,6,TRUE,101,91,IND,LAL,2023,red
54,358,"Nov 28, 2022",4th Qtr,06:35,FALSE,2,12,TRUE,103,96,IND,LAL,2023,red
64,248,"Nov 28, 2022",4th Qtr,05:12,TRUE,2,1,TRUE,107,96,IND,LAL,2023,green
328,253,"Nov 28, 2022",4th Qtr,04:30,FALSE,3,28,TRUE,107,96,IND,LAL,2023,red
93,233,"Nov 28, 2022",4th Qtr,02:16,FALSE,2,4,TRUE,110,106,IND,LAL,2023,red
76,270,"Nov 28, 2022",4th Qtr,00:20,TRUE,2,4,TRUE,115,113,IND,LAL,2023,green
74,238,"Nov 30, 2022",1st Qtr,10:06,TRUE,2,2,FALSE,2,3,POR,LAL,2023,green
329,338,"Nov 30, 2022",2nd Qtr,10:44,TRUE,3,29,TRUE,29,24,POR,LAL,2023,green
66,70,"Nov 30, 2022",2nd Qtr,09:22,TRUE,2,17,TRUE,33,27,POR,LAL,2023,green
141,268,"Nov 30, 2022",2nd Qtr,09:06,TRUE,2,9,TRUE,35,27,POR,LAL,2023,green
334,237,"Nov 30, 2022",2nd Qtr,05:47,TRUE,3,28,TRUE,44,39,POR,LAL,2023,green
293,130,"Nov 30, 2022",2nd Qtr,00:55,TRUE,3,26,TRUE,61,55,POR,LAL,2023,green
67,237,"Nov 30, 2022",2nd Qtr,00:35,TRUE,2,1,TRUE,63,57,POR,LAL,2023,green
302,98,"Nov 30, 2022",2nd Qtr,00:29,FALSE,3,29,TRUE,63,60,POR,LAL,2023,red
117,168,"Nov 30, 2022",3rd Qtr,07:57,FALSE,2,10,TRUE,73,66,POR,LAL,2023,red
53,240,"Nov 30, 2022",3rd Qtr,06:42,FALSE,2,0,TRUE,78,68,POR,LAL,2023,red
53,240,"Nov 30, 2022",3rd Qtr,06:41,TRUE,2,0,TRUE,80,68,POR,LAL,2023,green
279,384,"Nov 30, 2022",3rd Qtr,06:01,TRUE,3,27,TRUE,83,68,POR,LAL,2023,green
322,227,"Nov 30, 2022",4th Qtr,10:07,TRUE,3,27,TRUE,102,86,POR,LAL,2023,green
227,50,"Nov 30, 2022",4th Qtr,09:17,FALSE,3,26,TRUE,102,90,POR,LAL,2023,red
64,263,"Nov 30, 2022",4th Qtr,08:24,TRUE,2,3,TRUE,107,94,POR,LAL,2023,green
190,31,"Nov 30, 2022",4th Qtr,06:27,TRUE,3,25,TRUE,117,98,POR,LAL,2023,green
101,318,"Nov 30, 2022",4th Qtr,05:20,FALSE,2,9,TRUE,118,101,POR,LAL,2023,red
116,246,"Nov 30, 2022",4th Qtr,02:58,FALSE,2,6,TRUE,120,107,POR,LAL,2023,red
240,313,"Dec 2, 2022",1st Qtr,10:41,FALSE,2,20,FALSE,1,2,MIL,LAL,2023,red
75,253,"Dec 2, 2022",1st Qtr,05:47,FALSE,2,3,FALSE,17,17,MIL,LAL,2023,red
73,226,"Dec 2, 2022",2nd Qtr,11:34,TRUE,2,2,TRUE,35,31,MIL,LAL,2023,green
70,238,"Dec 2, 2022",2nd Qtr,10:26,TRUE,2,2,TRUE,39,34,MIL,LAL,2023,green
218,358,"Dec 2, 2022",2nd Qtr,09:43,FALSE,2,20,TRUE,39,34,MIL,LAL,2023,red
75,248,"Dec 2, 2022",2nd Qtr,09:15,TRUE,2,2,TRUE,41,34,MIL,LAL,2023,green
52,108,"Dec 2, 2022",2nd Qtr,08:36,FALSE,2,13,TRUE,41,37,MIL,LAL,2023,red
80,257,"Dec 2, 2022",2nd Qtr,06:58,TRUE,2,3,TRUE,51,41,MIL,LAL,2023,green
175,142,"Dec 2, 2022",2nd Qtr,04:46,TRUE,2,16,TRUE,59,47,MIL,LAL,2023,green
79,238,"Dec 2, 2022",2nd Qtr,01:06,FALSE,2,3,TRUE,62,53,MIL,LAL,2023,red
37,351,"Dec 2, 2022",3rd Qtr,10:50,FALSE,2,11,TRUE,66,61,MIL,LAL,2023,red
231,44,"Dec 2, 2022",3rd Qtr,10:01,TRUE,3,26,TRUE,71,66,MIL,LAL,2023,green
256,401,"Dec 2, 2022",3rd Qtr,07:13,FALSE,3,26,TRUE,77,76,MIL,LAL,2023,red
39,242,"Dec 2, 2022",3rd Qtr,04:32,TRUE,2,1,TRUE,91,83,MIL,LAL,2023,green
64,259,"Dec 2, 2022",4th Qtr,11:23,FALSE,2,2,TRUE,101,99,MIL,LAL,2023,red
77,228,"Dec 2, 2022",4th Qtr,10:32,FALSE,2,3,TRUE,103,101,MIL,LAL,2023,red
52,237,"Dec 2, 2022",4th Qtr,10:07,TRUE,2,0,TRUE,107,103,MIL,LAL,2023,green
126,166,"Dec 2, 2022",4th Qtr,09:28,TRUE,2,10,TRUE,109,106,MIL,LAL,2023,green
128,192,"Dec 2, 2022",4th Qtr,09:03,FALSE,2,9,TRUE,109,106,MIL,LAL,2023,red
120,4,"Dec 2, 2022",4th Qtr,07:33,FALSE,3,25,TRUE,112,110,MIL,LAL,2023,red
80,255,"Dec 2, 2022",4th Qtr,07:20,FALSE,2,3,TRUE,112,110,MIL,LAL,2023,red
74,304,"Dec 2, 2022",4th Qtr,05:52,FALSE,2,7,FALSE,114,114,MIL,LAL,2023,red
74,281,"Dec 2, 2022",4th Qtr,05:19,TRUE,2,5,TRUE,118,117,MIL,LAL,2023,green
259,70,"Dec 2, 2022",4th Qtr,03:57,TRUE,3,27,TRUE,125,123,MIL,LAL,2023,green
308,328,"Dec 2, 2022",4th Qtr,03:22,TRUE,3,27,TRUE,128,125,MIL,LAL,2023,green
273,83,"Dec 2, 2022",4th Qtr,02:41,FALSE,3,27,TRUE,128,125,MIL,LAL,2023,red
58,92,"Dec 2, 2022",4th Qtr,01:23,FALSE,2,15,TRUE,130,127,MIL,LAL,2023,red
208,41,"Dec 4, 2022",1st Qtr,10:18,TRUE,3,25,TRUE,10,4,WAS,LAL,2023,green
309,263,"Dec 4, 2022",1st Qtr,08:12,FALSE,3,26,TRUE,10,9,WAS,LAL,2023,red
61,222,"Dec 4, 2022",1st Qtr,06:41,TRUE,2,2,FALSE,12,15,WAS,LAL,2023,green
121,309,"Dec 4, 2022",1st Qtr,06:12,TRUE,2,10,FALSE,14,15,WAS,LAL,2023,green
67,240,"Dec 4, 2022",1st Qtr,05:49,TRUE,2,1,TRUE,16,15,WAS,LAL,2023,green
62,227,"Dec 4, 2022",1st Qtr,05:07,FALSE,2,2,TRUE,18,15,WAS,LAL,2023,red
261,57,"Dec 4, 2022",1st Qtr,04:53,FALSE,3,28,TRUE,18,15,WAS,LAL,2023,red
287,52,"Dec 4, 2022",2nd Qtr,10:50,TRUE,3,30,TRUE,39,29,WAS,LAL,2023,green
248,52,"Dec 4, 2022",2nd Qtr,08:50,FALSE,3,27,TRUE,44,33,WAS,LAL,2023,red
79,236,"Dec 4, 2022",2nd Qtr,01:44,TRUE,2,3,TRUE,65,45,WAS,LAL,2023,green
83,325,"Dec 4, 2022",2nd Qtr,00:53,FALSE,2,9,TRUE,68,47,WAS,LAL,2023,red
52,262,"Dec 4, 2022",3rd Qtr,11:14,FALSE,2,2,TRUE,68,52,WAS,LAL,2023,red
74,167,"Dec 4, 2022",3rd Qtr,10:23,TRUE,2,8,TRUE,73,52,WAS,LAL,2023,green
67,267,"Dec 4, 2022",3rd Qtr,09:44,FALSE,2,3,TRUE,73,52,WAS,LAL,2023,red
68,252,"Dec 4, 2022",3rd Qtr,08:01,TRUE,2,2,TRUE,81,54,WAS,LAL,2023,green
68,80,"Dec 4, 2022",4th Qtr,11:22,FALSE,2,16,TRUE,105,81,WAS,LAL,2023,red
62,226,"Dec 4, 2022",4th Qtr,10:48,TRUE,2,2,TRUE,107,83,WAS,LAL,2023,green
282,389,"Dec 4, 2022",4th Qtr,10:41,FALSE,3,27,TRUE,107,83,WAS,LAL,2023,red
68,207,"Dec 4, 2022",4th Qtr,09:07,TRUE,2,4,TRUE,109,92,WAS,LAL,2023,green
66,186,"Dec 4, 2022",4th Qtr,08:39,FALSE,2,6,TRUE,109,92,WAS,LAL,2023,red
72,244,"Dec 4, 2022",4th Qtr,03:32,TRUE,2,2,TRUE,125,107,WAS,LAL,2023,green
128,243,"Dec 4, 2022",4th Qtr,03:00,FALSE,2,8,TRUE,125,107,WAS,LAL,2023,red
116,242,"Dec 4, 2022",4th Qtr,02:57,FALSE,2,6,TRUE,125,107,WAS,LAL,2023,red
69,215,"Dec 4, 2022",4th Qtr,02:48,TRUE,2,3,TRUE,127,109,WAS,LAL,2023,green
82,215,"Dec 4, 2022",4th Qtr,01:33,FALSE,2,4,TRUE,127,115,WAS,LAL,2023,red
310,154,"Dec 4, 2022",4th Qtr,01:01,FALSE,3,27,TRUE,129,115,WAS,LAL,2023,red
57,237,"Dec 6, 2022",1st Qtr,11:17,TRUE,2,1,FALSE,2,2,CLE,LAL,2023,green
54,244,"Dec 6, 2022",1st Qtr,09:09,FALSE,2,0,FALSE,3,10,CLE,LAL,2023,red
333,101,"Dec 6, 2022",1st Qtr,07:33,TRUE,3,31,FALSE,9,12,CLE,LAL,2023,green
364,158,"Dec 6, 2022",1st Qtr,07:00,FALSE,3,32,FALSE,9,12,CLE,LAL,2023,red
282,54,"Dec 6, 2022",1st Qtr,00:06,FALSE,3,30,FALSE,24,25,CLE,LAL,2023,red
57,250,"Dec 6, 2022",2nd Qtr,09:43,FALSE,2,1,FALSE,30,35,CLE,LAL,2023,red
148,182,"Dec 6, 2022",2nd Qtr,09:37,TRUE,2,11,FALSE,32,35,CLE,LAL,2023,green
67,249,"Dec 6, 2022",2nd Qtr,07:24,TRUE,2,2,TRUE,41,38,CLE,LAL,2023,green
245,245,"Dec 6, 2022",2nd Qtr,06:30,TRUE,2,19,TRUE,43,40,CLE,LAL,2023,green
261,215,"Dec 6, 2022",2nd Qtr,05:30,FALSE,2,21,TRUE,45,42,CLE,LAL,2023,red
67,233,"Dec 6, 2022",3rd Qtr,09:18,TRUE,2,2,FALSE,60,65,CLE,LAL,2023,green
60,241,"Dec 6, 2022",3rd Qtr,08:46,FALSE,2,1,FALSE,60,65,CLE,LAL,2023,red
242,66,"Dec 6, 2022",3rd Qtr,06:43,TRUE,3,26,FALSE,68,68,CLE,LAL,2023,green
70,237,"Dec 6, 2022",3rd Qtr,01:27,TRUE,2,2,FALSE,79,81,CLE,LAL,2023,green
235,63,"Dec 6, 2022",3rd Qtr,00:22,FALSE,3,25,FALSE,83,83,CLE,LAL,2023,red
70,113,"Dec 6, 2022",3rd Qtr,00:00,FALSE,2,13,FALSE,83,85,CLE,LAL,2023,red
293,117,"Dec 6, 2022",4th Qtr,07:11,FALSE,3,27,FALSE,92,97,CLE,LAL,2023,red
228,217,"Dec 9, 2022",1st Qtr,10:07,FALSE,2,18,FALSE,2,4,PHI,LAL,2023,red
120,263,"Dec 9, 2022",1st Qtr,07:08,FALSE,2,7,TRUE,9,8,PHI,LAL,2023,red
346,268,"Dec 9, 2022",1st Qtr,05:48,FALSE,3,29,TRUE,9,8,PHI,LAL,2023,red
325,218,"Dec 9, 2022",1st Qtr,02:56,FALSE,3,27,FALSE,12,17,PHI,LAL,2023,red
53,169,"Dec 9, 2022",1st Qtr,02:34,FALSE,2,7,FALSE,12,19,PHI,LAL,2023,red
309,351,"Dec 9, 2022",1st Qtr,02:14,FALSE,3,28,FALSE,12,21,PHI,LAL,2023,red
166,293,"Dec 9, 2022",1st Qtr,01:17,TRUE,2,13,FALSE,14,24,PHI,LAL,2023,green
97,219,"Dec 9, 2022",1st Qtr,00:50,FALSE,2,5,FALSE,14,26,PHI,LAL,2023,red
78,476,"Dec 9, 2022",1st Qtr,00:44,TRUE,3,24,FALSE,17,26,PHI,LAL,2023,green
55,92,"Dec 9, 2022",2nd Qtr,07:33,TRUE,2,15,FALSE,36,36,PHI,LAL,2023,green
51,240,"Dec 9, 2022",2nd Qtr,07:08,TRUE,2,0,TRUE,38,36,PHI,LAL,2023,green
56,248,"Dec 9, 2022",2nd Qtr,01:32,TRUE,2,1,TRUE,58,54,PHI,LAL,2023,green
326,282,"Dec 9, 2022",3rd Qtr,11:42,FALSE,3,28,FALSE,59,61,PHI,LAL,2023,red
67,242,"Dec 9, 2022",3rd Qtr,09:23,TRUE,2,1,FALSE,67,69,PHI,LAL,2023,green
321,313,"Dec 9, 2022",3rd Qtr,09:03,FALSE,3,28,FALSE,67,71,PHI,LAL,2023,red
60,243,"Dec 9, 2022",3rd Qtr,05:42,TRUE,2,1,FALSE,77,79,PHI,LAL,2023,green
60,240,"Dec 9, 2022",3rd Qtr,04:40,TRUE,2,1,FALSE,79,82,PHI,LAL,2023,green
67,332,"Dec 9, 2022",4th Qtr,07:21,FALSE,2,9,FALSE,91,104,PHI,LAL,2023,red
93,17,"Dec 9, 2022",4th Qtr,01:56,FALSE,3,23,FALSE,105,115,PHI,LAL,2023,red
83,231,"Dec 9, 2022",4th Qtr,01:07,TRUE,2,3,FALSE,109,115,PHI,LAL,2023,green
83,244,"Dec 9, 2022",1st OT,04:46,FALSE,2,3,FALSE,120,120,PHI,LAL,2023,red
323,353,"Dec 9, 2022",1st OT,02:22,FALSE,3,29,FALSE,120,127,PHI,LAL,2023,red
131,332,"Dec 11, 2022",1st Qtr,11:36,FALSE,2,12,FALSE,0,0,DET,LAL,2023,red
69,353,"Dec 11, 2022",1st Qtr,09:35,FALSE,2,11,FALSE,4,4,DET,LAL,2023,red
319,217,"Dec 11, 2022",1st Qtr,08:28,TRUE,3,27,TRUE,10,4,DET,LAL,2023,green
83,476,"Dec 11, 2022",1st Qtr,06:50,FALSE,3,24,TRUE,13,5,DET,LAL,2023,red
54,72,"Dec 11, 2022",1st Qtr,06:13,TRUE,2,17,TRUE,15,5,DET,LAL,2023,green
210,162,"Dec 11, 2022",2nd Qtr,11:20,TRUE,2,18,TRUE,34,26,DET,LAL,2023,green
68,265,"Dec 11, 2022",2nd Qtr,09:54,TRUE,2,3,TRUE,36,28,DET,LAL,2023,green
88,241,"Dec 11, 2022",2nd Qtr,09:10,TRUE,2,4,TRUE,38,30,DET,LAL,2023,green
64,306,"Dec 11, 2022",2nd Qtr,08:29,TRUE,2,7,TRUE,40,33,DET,LAL,2023,green
200,97,"Dec 11, 2022",2nd Qtr,07:47,TRUE,2,21,TRUE,42,35,DET,LAL,2023,green
45,355,"Dec 11, 2022",2nd Qtr,06:14,FALSE,2,12,TRUE,47,37,DET,LAL,2023,red
173,374,"Dec 11, 2022",2nd Qtr,04:47,TRUE,2,18,TRUE,53,39,DET,LAL,2023,green
120,478,"Dec 11, 2022",3rd Qtr,08:59,FALSE,3,25,TRUE,68,60,DET,LAL,2023,red
284,363,"Dec 11, 2022",3rd Qtr,04:55,TRUE,3,26,TRUE,80,72,DET,LAL,2023,green
108,233,"Dec 11, 2022",3rd Qtr,04:16,FALSE,2,6,TRUE,80,75,DET,LAL,2023,red
56,253,"Dec 11, 2022",4th Qtr,10:06,TRUE,2,1,TRUE,100,94,DET,LAL,2023,green
230,57,"Dec 11, 2022",4th Qtr,08:54,FALSE,3,26,TRUE,103,96,DET,LAL,2023,red
208,243,"Dec 11, 2022",4th Qtr,06:32,FALSE,2,16,TRUE,109,102,DET,LAL,2023,red
45,120,"Dec 11, 2022",4th Qtr,05:57,FALSE,2,12,TRUE,109,104,DET,LAL,2023,red
51,216,"Dec 11, 2022",4th Qtr,05:36,TRUE,2,2,TRUE,111,104,DET,LAL,2023,green
65,231,"Dec 11, 2022",4th Qtr,04:04,TRUE,2,2,TRUE,114,106,DET,LAL,2023,green
51,119,"Dec 11, 2022",4th Qtr,02:59,TRUE,2,12,TRUE,116,108,DET,LAL,2023,green
63,252,"Dec 11, 2022",4th Qtr,02:07,TRUE,2,2,TRUE,119,111,DET,LAL,2023,green
250,73,"Dec 11, 2022",4th Qtr,01:12,FALSE,3,26,TRUE,119,113,DET,LAL,2023,red
70,273,"Dec 13, 2022",1st Qtr,09:48,FALSE,2,4,FALSE,5,7,BOS,LAL,2023,red
84,249,"Dec 13, 2022",1st Qtr,05:02,TRUE,2,3,FALSE,13,21,BOS,LAL,2023,green
73,238,"Dec 13, 2022",2nd Qtr,11:42,TRUE,2,2,FALSE,26,37,BOS,LAL,2023,green
97,223,"Dec 13, 2022",2nd Qtr,09:15,TRUE,2,5,FALSE,34,47,BOS,LAL,2023,green
68,216,"Dec 13, 2022",2nd Qtr,07:07,TRUE,2,3,FALSE,40,52,BOS,LAL,2023,green
58,240,"Dec 13, 2022",2nd Qtr,06:54,TRUE,2,1,FALSE,42,52,BOS,LAL,2023,green
238,54,"Dec 13, 2022",2nd Qtr,05:02,FALSE,3,26,FALSE,45,54,BOS,LAL,2023,red
375,305,"Dec 13, 2022",2nd Qtr,00:01,FALSE,3,33,FALSE,50,65,BOS,LAL,2023,red
308,149,"Dec 13, 2022",3rd Qtr,10:32,TRUE,3,27,FALSE,55,68,BOS,LAL,2023,green
293,136,"Dec 13, 2022",3rd Qtr,09:30,FALSE,3,26,FALSE,57,70,BOS,LAL,2023,red
236,189,"Dec 13, 2022",3rd Qtr,07:43,TRUE,2,19,FALSE,61,79,BOS,LAL,2023,green
58,240,"Dec 13, 2022",3rd Qtr,00:51,TRUE,2,1,FALSE,78,88,BOS,LAL,2023,green
67,241,"Dec 13, 2022",3rd Qtr,00:34,FALSE,2,1,FALSE,78,88,BOS,LAL,2023,red
71,142,"Dec 13, 2022",4th Qtr,11:09,FALSE,2,10,FALSE,82,88,BOS,LAL,2023,red
63,256,"Dec 13, 2022",4th Qtr,10:35,TRUE,2,2,FALSE,84,88,BOS,LAL,2023,green
314,248,"Dec 13, 2022",4th Qtr,08:55,TRUE,3,26,TRUE,92,88,BOS,LAL,2023,green
333,250,"Dec 13, 2022",4th Qtr,08:20,FALSE,3,28,TRUE,92,88,BOS,LAL,2023,red
268,379,"Dec 13, 2022",4th Qtr,06:04,TRUE,3,26,TRUE,101,93,BOS,LAL,2023,green
54,244,"Dec 13, 2022",4th Qtr,05:22,TRUE,2,0,TRUE,103,93,BOS,LAL,2023,green
333,120,"Dec 13, 2022",4th Qtr,03:52,FALSE,3,31,TRUE,106,93,BOS,LAL,2023,red
145,202,"Dec 13, 2022",4th Qtr,02:12,TRUE,2,10,TRUE,110,103,BOS,LAL,2023,green
308,222,"Dec 13, 2022",4th Qtr,00:59,FALSE,3,26,TRUE,110,105,BOS,LAL,2023,red
293,118,"Dec 13, 2022",4th Qtr,00:00,FALSE,3,27,FALSE,110,110,BOS,LAL,2023,red
290,378,"Dec 13, 2022",1st OT,02:48,FALSE,3,27,FALSE,114,115,BOS,LAL,2023,red
63,249,"Dec 13, 2022",1st OT,00:48,TRUE,2,1,FALSE,116,122,BOS,LAL,2023,green
89,248,"Dec 16, 2022",1st Qtr,10:39,TRUE,2,4,FALSE,6,6,DEN,LAL,2023,green
36,468,"Dec 16, 2022",1st Qtr,05:57,FALSE,3,23,TRUE,18,15,DEN,LAL,2023,red
69,245,"Dec 16, 2022",1st Qtr,05:53,TRUE,2,2,TRUE,20,15,DEN,LAL,2023,green
88,237,"Dec 16, 2022",1st Qtr,04:00,FALSE,2,4,TRUE,25,22,DEN,LAL,2023,red
96,240,"Dec 16, 2022",2nd Qtr,11:29,FALSE,2,4,FALSE,33,34,DEN,LAL,2023,red
307,200,"Dec 16, 2022",2nd Qtr,08:59,TRUE,3,26,TRUE,46,37,DEN,LAL,2023,green
122,73,"Dec 16, 2022",2nd Qtr,07:52,FALSE,2,18,TRUE,46,41,DEN,LAL,2023,red
283,129,"Dec 16, 2022",2nd Qtr,07:07,FALSE,3,26,TRUE,46,45,DEN,LAL,2023,red
73,236,"Dec 16, 2022",2nd Qtr,01:05,TRUE,2,2,FALSE,60,62,DEN,LAL,2023,green
69,233,"Dec 16, 2022",2nd Qtr,00:43,TRUE,2,2,FALSE,62,62,DEN,LAL,2023,green
67,238,"Dec 16, 2022",2nd Qtr,00:27,TRUE,2,1,TRUE,64,62,DEN,LAL,2023,green
69,242,"Dec 16, 2022",3rd Qtr,11:01,TRUE,2,2,FALSE,66,67,DEN,LAL,2023,green
288,355,"Dec 16, 2022",3rd Qtr,07:04,FALSE,3,26,FALSE,70,79,DEN,LAL,2023,red
69,242,"Dec 16, 2022",3rd Qtr,07:00,TRUE,2,2,FALSE,72,79,DEN,LAL,2023,green
88,226,"Dec 16, 2022",3rd Qtr,00:41,TRUE,2,4,TRUE,90,88,DEN,LAL,2023,green
76,254,"Dec 16, 2022",4th Qtr,05:10,TRUE,2,3,TRUE,114,97,DEN,LAL,2023,green
240,275,"Dec 16, 2022",4th Qtr,04:34,TRUE,2,19,TRUE,116,100,DEN,LAL,2023,green
119,108,"Dec 16, 2022",4th Qtr,03:51,TRUE,2,15,TRUE,118,102,DEN,LAL,2023,green
65,241,"Dec 16, 2022",4th Qtr,03:35,TRUE,2,1,TRUE,120,102,DEN,LAL,2023,green
206,115,"Dec 16, 2022",4th Qtr,02:59,FALSE,2,20,TRUE,120,102,DEN,LAL,2023,red
293,156,"Dec 18, 2022",1st Qtr,10:54,FALSE,3,26,TRUE,2,0,WAS,LAL,2023,red
146,131,"Dec 18, 2022",1st Qtr,10:09,FALSE,2,14,TRUE,4,2,WAS,LAL,2023,red
63,243,"Dec 18, 2022",1st Qtr,07:54,TRUE,2,1,TRUE,11,9,WAS,LAL,2023,green
68,261,"Dec 18, 2022",1st Qtr,06:37,TRUE,2,3,TRUE,16,12,WAS,LAL,2023,green
196,116,"Dec 18, 2022",1st Qtr,06:10,TRUE,2,19,TRUE,18,12,WAS,LAL,2023,green
219,337,"Dec 18, 2022",2nd Qtr,11:36,FALSE,2,19,TRUE,30,29,WAS,LAL,2023,red
76,214,"Dec 18, 2022",2nd Qtr,10:15,TRUE,2,3,FALSE,34,34,WAS,LAL,2023,green
180,344,"Dec 18, 2022",2nd Qtr,08:53,TRUE,2,16,TRUE,40,37,WAS,LAL,2023,green
55,241,"Dec 18, 2022",2nd Qtr,07:05,TRUE,2,0,TRUE,47,39,WAS,LAL,2023,green
237,233,"Dec 18, 2022",2nd Qtr,04:04,FALSE,2,18,TRUE,52,45,WAS,LAL,2023,red
83,261,"Dec 18, 2022",2nd Qtr,01:00,TRUE,2,4,TRUE,63,52,WAS,LAL,2023,green
99,108,"Dec 18, 2022",3rd Qtr,11:42,FALSE,2,14,TRUE,66,52,WAS,LAL,2023,red
184,124,"Dec 18, 2022",3rd Qtr,07:07,FALSE,2,18,TRUE,73,64,WAS,LAL,2023,red
96,280,"Dec 18, 2022",3rd Qtr,05:01,TRUE,2,6,TRUE,79,71,WAS,LAL,2023,green
288,385,"Dec 18, 2022",4th Qtr,10:48,FALSE,3,28,FALSE,87,95,WAS,LAL,2023,red
73,257,"Dec 18, 2022",4th Qtr,10:27,TRUE,2,3,FALSE,89,95,WAS,LAL,2023,green
256,76,"Dec 18, 2022",4th Qtr,08:23,TRUE,3,26,TRUE,98,95,WAS,LAL,2023,green
224,205,"Dec 18, 2022",4th Qtr,07:26,FALSE,2,18,TRUE,98,97,WAS,LAL,2023,red
84,216,"Dec 18, 2022",4th Qtr,05:21,FALSE,2,4,TRUE,103,102,WAS,LAL,2023,red
74,234,"Dec 18, 2022",4th Qtr,05:09,TRUE,2,2,TRUE,105,102,WAS,LAL,2023,green
89,213,"Dec 18, 2022",4th Qtr,03:58,FALSE,2,5,TRUE,109,104,WAS,LAL,2023,red
108,259,"Dec 18, 2022",4th Qtr,03:35,TRUE,2,6,TRUE,111,104,WAS,LAL,2023,green
307,140,"Dec 18, 2022",4th Qtr,00:42,FALSE,3,27,TRUE,115,113,WAS,LAL,2023,red
61,237,"Dec 18, 2022",4th Qtr,00:27,TRUE,2,1,TRUE,117,115,WAS,LAL,2023,green
289,175,"Dec 21, 2022",1st Qtr,11:11,FALSE,3,25,TRUE,3,0,SAC,LAL,2023,red
57,222,"Dec 21, 2022",1st Qtr,10:38,TRUE,2,2,TRUE,5,0,SAC,LAL,2023,green
261,161,"Dec 21, 2022",1st Qtr,08:53,TRUE,2,22,TRUE,11,7,SAC,LAL,2023,green
